day,month,year,created_date,id,merchant_id,payment_method_id,charged_amount,captured,failure_code,card_id
1,10,2021,10/1/2021,173919812,17693,P001,null,FALSE,payment_rejected,75524341
1,10,2021,10/1/2021,173767859,17693,P001,null,FALSE,payment_rejected,75495377
1,10,2021,10/1/2021,173645206,13846,P001,587.43,TRUE,null,30765418
1,10,2021,10/1/2021,173843082,84125,P001,128,TRUE,null,70783678
1,10,2021,10/1/2021,173862040,61534,P001,194,TRUE,null,65831789
1,10,2021,10/1/2021,173723102,43652,P001,2000,TRUE,null,75487351
1,10,2021,10/1/2021,173661559,13846,P007,null,FALSE,null,null
1,10,2021,10/1/2021,173639265,13846,P007,null,FALSE,null,null
1,10,2021,10/1/2021,173634249,25272,P007,null,FALSE,null,null
1,10,2021,10/1/2021,173763025,37768,P002,276.06,TRUE,null,null
1,10,2021,10/1/2021,173635371,15741,P007,298.53,TRUE,null,null
1,10,2021,10/1/2021,173692198,16129,P007,null,FALSE,null,null
1,10,2021,10/1/2021,173790027,19144,P005,null,FALSE,null,null
1,10,2021,10/1/2021,173900489,13846,P007,319.93,TRUE,null,null
1,10,2021,10/1/2021,173799385,13846,P007,212.86,TRUE,null,null
1,10,2021,10/1/2021,173628709,37769,P002,null,FALSE,null,null
2,10,2021,10/2/2021,174096398,84125,P001,475.6,TRUE,null,64769214
2,10,2021,10/2/2021,174161252,84125,P001,93.5,TRUE,null,74187691
2,10,2021,10/2/2021,173931934,25272,P001,null,FALSE,payment_rejected,65914360
2,10,2021,10/2/2021,174003289,84125,P001,1591.68,TRUE,null,73138501
2,10,2021,10/2/2021,174053711,84125,P001,136.8,TRUE,null,71779457
2,10,2021,10/2/2021,174124598,16129,P001,100,TRUE,null,22765625
2,10,2021,10/2/2021,173986507,13846,P001,166.92,TRUE,null,20764042
2,10,2021,10/2/2021,174090799,84125,P001,120,TRUE,null,74944428
2,10,2021,10/2/2021,174105526,105969,P001,236,TRUE,null,75152012
2,10,2021,10/2/2021,174080229,13846,P001,null,FALSE,payment_rejected,75554610
2,10,2021,10/2/2021,174004074,65025,P001,119,TRUE,null,73514581
2,10,2021,10/2/2021,174054112,16129,P007,null,FALSE,null,null
2,10,2021,10/2/2021,174150354,15741,P007,298.53,TRUE,null,null
2,10,2021,10/2/2021,173942439,13846,P007,null,FALSE,null,null
2,10,2021,10/2/2021,174054282,13846,P007,475.62,TRUE,null,null
2,10,2021,10/2/2021,174128844,100994,P007,null,FALSE,null,null
2,10,2021,10/2/2021,174060277,15741,P007,298.53,TRUE,null,null
2,10,2021,10/2/2021,174036085,4478,P007,null,FALSE,null,null
2,10,2021,10/2/2021,173993033,87034,P007,1510.7,TRUE,null,null
2,10,2021,10/2/2021,173928525,13846,P007,323.14,TRUE,null,null
2,10,2021,10/2/2021,173994196,9034,P002,null,FALSE,insufficient_fund,null
3,10,2021,10/3/2021,174401987,61534,P001,190,TRUE,null,75095101
3,10,2021,10/3/2021,174331132,17693,P001,null,FALSE,null,75600534
3,10,2021,10/3/2021,174198099,61534,P001,23,TRUE,null,65295752
3,10,2021,10/3/2021,174208929,37768,P001,null,FALSE,payment_rejected,71220419
3,10,2021,10/3/2021,174332951,102714,P001,523.55,TRUE,null,69524714
3,10,2021,10/3/2021,174324475,61534,P001,47,TRUE,null,68985813
3,10,2021,10/3/2021,174364056,84125,P001,null,FALSE,null,75605995
3,10,2021,10/3/2021,174354759,84125,P001,340,TRUE,null,66347456
3,10,2021,10/3/2021,174206412,25272,P001,null,FALSE,insufficient_fund,71016376
3,10,2021,10/3/2021,174422547,84125,P001,null,FALSE,payment_rejected,75615482
3,10,2021,10/3/2021,174223765,13846,P001,991.89,TRUE,null,73988452
3,10,2021,10/3/2021,174202393,37769,P002,null,FALSE,null,null
3,10,2021,10/3/2021,174375664,13846,P007,418,TRUE,null,null
3,10,2021,10/3/2021,174199189,13846,P007,null,FALSE,null,null
3,10,2021,10/3/2021,174201932,37769,P002,null,FALSE,null,null
3,10,2021,10/3/2021,174413425,100801,P007,90,TRUE,null,null
3,10,2021,10/3/2021,174342451,13846,P007,753.28,TRUE,null,null
3,10,2021,10/3/2021,174236427,37768,P002,null,FALSE,null,null
3,10,2021,10/3/2021,174207014,16129,P007,null,FALSE,null,null
3,10,2021,10/3/2021,174259173,37768,P002,null,FALSE,null,null
3,10,2021,10/3/2021,174198091,16129,P004,null,FALSE,null,null
4,10,2021,10/4/2021,174599874,9034,P001,1058,TRUE,null,24458964
4,10,2021,10/4/2021,174547207,17693,P001,null,FALSE,null,75640624
4,10,2021,10/4/2021,174587967,84125,P001,261.75,TRUE,null,73686903
4,10,2021,10/4/2021,174443284,2750,P001,null,FALSE,payment_rejected,74696056
4,10,2021,10/4/2021,174640160,61534,P001,55,TRUE,null,67388917
4,10,2021,10/4/2021,174652633,17693,P001,null,FALSE,payment_rejected,75659456
4,10,2021,10/4/2021,174620742,84125,P001,null,FALSE,null,75654231
4,10,2021,10/4/2021,174613395,61534,P001,9,TRUE,null,48272636
4,10,2021,10/4/2021,174629894,71208,P001,519,TRUE,null,61491939
4,10,2021,10/4/2021,174665558,37768,P001,639.86,TRUE,null,67550874
4,10,2021,10/4/2021,174480274,1665,P001,390,TRUE,null,75628483
4,10,2021,10/4/2021,174561264,89438,P002,null,FALSE,insufficient_fund,null
4,10,2021,10/4/2021,174611036,13846,P007,null,FALSE,null,null
4,10,2021,10/4/2021,174448974,13846,P007,null,FALSE,null,null
4,10,2021,10/4/2021,174594363,16129,P007,null,FALSE,null,null
4,10,2021,10/4/2021,174550836,13846,P007,null,FALSE,null,null
4,10,2021,10/4/2021,174500723,13846,P007,533.93,TRUE,null,null
4,10,2021,10/4/2021,174654439,25272,P005,null,FALSE,null,null
4,10,2021,10/4/2021,174593693,9034,P002,2004,TRUE,null,null
4,10,2021,10/4/2021,174661013,37768,P002,null,FALSE,null,null
4,10,2021,10/4/2021,174461128,13846,P007,400,TRUE,null,null
5,10,2021,10/5/2021,174712275,102714,P001,null,FALSE,stolen_or_lost_card,8993303
5,10,2021,10/5/2021,174863875,61534,P001,38,TRUE,null,75510545
5,10,2021,10/5/2021,174879203,71206,P001,83.5,TRUE,null,72760190
5,10,2021,10/5/2021,174757211,84125,P001,113,TRUE,null,75090176
5,10,2021,10/5/2021,174678074,17693,P001,null,FALSE,null,75667246
5,10,2021,10/5/2021,174682858,25272,P001,999.77,TRUE,null,71054895
5,10,2021,10/5/2021,174834017,13846,P001,null,FALSE,payment_rejected,75694541
5,10,2021,10/5/2021,174811945,61534,P001,30,TRUE,null,55051229
5,10,2021,10/5/2021,174741240,71206,P001,299,TRUE,null,65677245
5,10,2021,10/5/2021,174850392,17420,P001,1316.95,TRUE,null,69764642
5,10,2021,10/5/2021,174727873,84176,P001,2499,TRUE,null,58471145
5,10,2021,10/5/2021,174837740,15741,P007,287.83,TRUE,null,null
5,10,2021,10/5/2021,174822954,108350,P007,null,FALSE,null,null
5,10,2021,10/5/2021,174892711,4478,P007,null,FALSE,null,null
5,10,2021,10/5/2021,174879603,85213,P007,null,FALSE,null,null
5,10,2021,10/5/2021,174684674,37769,P002,null,FALSE,null,null
5,10,2021,10/5/2021,174745396,37768,P002,null,FALSE,null,null
5,10,2021,10/5/2021,174670395,37769,P002,null,FALSE,null,null
5,10,2021,10/5/2021,174883113,16129,P007,550,TRUE,null,null
5,10,2021,10/5/2021,174864081,37768,P002,107,TRUE,null,null
5,10,2021,10/5/2021,174716056,37769,P007,120,TRUE,null,null
6,10,2021,10/6/2021,175084405,11382,P001,910,TRUE,null,75738938
6,10,2021,10/6/2021,175126291,61534,P001,188,TRUE,null,64126084
6,10,2021,10/6/2021,175064322,61534,P001,146,TRUE,null,65590872
6,10,2021,10/6/2021,175122871,37768,P001,null,FALSE,payment_rejected,75744077
6,10,2021,10/6/2021,175038326,84125,P001,null,FALSE,insufficient_fund,72562107
6,10,2021,10/6/2021,175046112,61534,P001,27,TRUE,null,65153149
6,10,2021,10/6/2021,175109274,13846,P001,533.93,TRUE,null,65861160
6,10,2021,10/6/2021,175132537,4478,P001,585,TRUE,null,75746357
6,10,2021,10/6/2021,174933722,61534,P001,30,TRUE,null,66201685
6,10,2021,10/6/2021,175081732,84125,P001,350,TRUE,null,65596494
6,10,2021,10/6/2021,174942034,15490,P001,3832,TRUE,null,75452940
6,10,2021,10/6/2021,175030651,16129,P007,200,TRUE,null,null
6,10,2021,10/6/2021,174912465,13846,P007,319.93,TRUE,null,null
6,10,2021,10/6/2021,174977823,13846,P007,419.22,TRUE,null,null
6,10,2021,10/6/2021,175078819,105689,P007,600.27,TRUE,null,null
6,10,2021,10/6/2021,174966153,100994,P007,855,TRUE,null,null
6,10,2021,10/6/2021,175132698,37769,P002,null,FALSE,invalid_account,null
6,10,2021,10/6/2021,175026487,102491,P007,50,TRUE,null,null
6,10,2021,10/6/2021,175103584,37768,P002,null,FALSE,null,null
6,10,2021,10/6/2021,174910715,13846,P007,null,FALSE,null,null
6,10,2021,10/6/2021,175113142,87034,P007,null,FALSE,null,null
7,10,2021,10/7/2021,175165672,61534,P001,20,TRUE,null,24531720
7,10,2021,10/7/2021,175323003,84125,P001,90,TRUE,null,68639045
7,10,2021,10/7/2021,175337196,61534,P001,121,TRUE,null,70047480
7,10,2021,10/7/2021,175301062,61534,P001,59,TRUE,null,65003311
7,10,2021,10/7/2021,175171514,16129,P001,20,TRUE,null,71156373
7,10,2021,10/7/2021,175214203,13846,P001,747.93,TRUE,null,73213096
7,10,2021,10/7/2021,175199173,61534,P001,35,TRUE,null,68592421
7,10,2021,10/7/2021,175352059,61534,P001,31,TRUE,null,64575108
7,10,2021,10/7/2021,175266835,84125,P001,152,TRUE,null,72216499
7,10,2021,10/7/2021,175262062,84125,P001,null,FALSE,null,75769477
7,10,2021,10/7/2021,175160613,43682,P001,1086.54,TRUE,null,35571200
7,10,2021,10/7/2021,175185917,37768,P002,null,FALSE,null,null
7,10,2021,10/7/2021,175189113,37768,P002,1281.86,TRUE,null,null
7,10,2021,10/7/2021,175255965,108350,P007,160.5,TRUE,null,null
7,10,2021,10/7/2021,175265431,108350,P007,107,TRUE,null,null
7,10,2021,10/7/2021,175370677,87034,P007,1510.7,TRUE,null,null
7,10,2021,10/7/2021,175178862,37768,P002,854.93,TRUE,null,null
7,10,2021,10/7/2021,175140704,102491,P007,null,FALSE,null,null
7,10,2021,10/7/2021,175274764,108350,P007,160.5,TRUE,null,null
7,10,2021,10/7/2021,175365068,37769,P007,34.24,TRUE,null,null
7,10,2021,10/7/2021,175219113,82570,P007,1594.3,TRUE,null,null
8,10,2021,10/8/2021,175550550,61534,P001,164,TRUE,null,71717963
8,10,2021,10/8/2021,175509562,37768,P001,702.96,TRUE,null,41456805
8,10,2021,10/8/2021,175469445,61534,P001,77,TRUE,null,70857470
8,10,2021,10/8/2021,175607638,86489,P001,747.93,TRUE,null,62016044
8,10,2021,10/8/2021,175553696,61534,P001,30,TRUE,null,66565457
8,10,2021,10/8/2021,175559696,61534,P001,317,TRUE,null,43580954
8,10,2021,10/8/2021,175513762,84125,P001,120,TRUE,null,71319049
8,10,2021,10/8/2021,175437269,105969,P001,1073,TRUE,null,40074152
8,10,2021,10/8/2021,175525242,37769,P001,1000,TRUE,null,75817795
8,10,2021,10/8/2021,175539423,61534,P001,59,TRUE,null,66748990
8,10,2021,10/8/2021,175444616,69300,P001,32800,TRUE,null,75802263
8,10,2021,10/8/2021,175506912,13846,P007,null,FALSE,null,null
8,10,2021,10/8/2021,175379332,102491,P007,50,TRUE,null,null
8,10,2021,10/8/2021,175433938,13846,P007,null,FALSE,null,null
8,10,2021,10/8/2021,175607552,13846,P007,null,FALSE,null,null
8,10,2021,10/8/2021,175600926,16129,P007,null,FALSE,null,null
8,10,2021,10/8/2021,175437728,16129,P007,null,FALSE,null,null
8,10,2021,10/8/2021,175459165,87034,P007,510.7,TRUE,null,null
8,10,2021,10/8/2021,175446600,11382,P002,418,TRUE,null,null
8,10,2021,10/8/2021,175560079,16129,P007,null,FALSE,null,null
8,10,2021,10/8/2021,175374679,16129,P007,null,FALSE,null,null
9,10,2021,10/9/2021,175685942,63177,P001,1990,TRUE,null,75845973
9,10,2021,10/9/2021,175795340,13846,P001,746.86,TRUE,null,56303145
9,10,2021,10/9/2021,175777662,84125,P001,140,TRUE,null,62672867
9,10,2021,10/9/2021,175778150,17420,P001,77.32,TRUE,null,75860312
9,10,2021,10/9/2021,175806091,17420,P001,300,TRUE,null,73508341
9,10,2021,10/9/2021,175672305,105969,P001,875,TRUE,null,68145884
9,10,2021,10/9/2021,175704962,13846,P001,716.37,TRUE,null,50466958
9,10,2021,10/9/2021,175701709,61534,P001,72,TRUE,null,66772596
9,10,2021,10/9/2021,175665761,61534,P001,59,TRUE,null,68115901
9,10,2021,10/9/2021,175722562,13846,P001,484.77,TRUE,null,62407504
9,10,2021,10/9/2021,175674816,45812,P001,50,TRUE,null,75844081
9,10,2021,10/9/2021,175776560,112427,P002,100,TRUE,null,null
9,10,2021,10/9/2021,175641785,13846,P007,null,FALSE,null,null
9,10,2021,10/9/2021,175729478,15741,P007,597.06,TRUE,null,null
9,10,2021,10/9/2021,175797279,108350,P007,160.5,TRUE,null,null
9,10,2021,10/9/2021,175700412,16129,P007,null,FALSE,null,null
9,10,2021,10/9/2021,175623163,13846,P007,76.13,TRUE,null,null
9,10,2021,10/9/2021,175803496,16129,P007,null,FALSE,null,null
9,10,2021,10/9/2021,175713530,117733,P007,100,TRUE,null,null
9,10,2021,10/9/2021,175608058,4478,P007,null,FALSE,failed_processing,null
9,10,2021,10/9/2021,175795520,16129,P007,null,FALSE,null,null
10,10,2021,10/10/2021,175827373,2856,P001,null,FALSE,payment_rejected,67168944
10,10,2021,10/10/2021,176023017,9034,P001,454,TRUE,null,70674205
10,10,2021,10/10/2021,176041961,17693,P001,null,FALSE,null,75903558
10,10,2021,10/10/2021,176050127,9034,P001,471,TRUE,null,48786599
10,10,2021,10/10/2021,176000038,71206,P001,85,TRUE,null,56809227
10,10,2021,10/10/2021,175981576,84125,P001,69,TRUE,null,71473371
10,10,2021,10/10/2021,175862275,61534,P001,131,TRUE,null,68312482
10,10,2021,10/10/2021,175939424,61534,P001,95,TRUE,null,54875465
10,10,2021,10/10/2021,176032959,13846,P001,468.93,TRUE,null,41386808
10,10,2021,10/10/2021,175994705,61534,P001,40,TRUE,null,75105056
10,10,2021,10/10/2021,176023618,105348,P001,23690,TRUE,null,75900181
10,10,2021,10/10/2021,175828422,16129,P007,null,FALSE,null,null
10,10,2021,10/10/2021,175890429,37768,P002,null,FALSE,null,null
10,10,2021,10/10/2021,175979736,9034,P002,371,TRUE,null,null
10,10,2021,10/10/2021,175863517,16129,P007,null,FALSE,null,null
10,10,2021,10/10/2021,175927084,108350,P007,160.5,TRUE,null,null
10,10,2021,10/10/2021,175935508,78158,P007,815,TRUE,null,null
10,10,2021,10/10/2021,176036842,15748,P002,189,TRUE,null,null
10,10,2021,10/10/2021,176047400,16129,P007,20,TRUE,null,null
10,10,2021,10/10/2021,175880566,37769,P002,null,FALSE,null,null
10,10,2021,10/10/2021,175907956,4478,P007,999,TRUE,null,null
11,10,2021,10/11/2021,176189433,84125,P001,255.4,TRUE,null,72948425
11,10,2021,10/11/2021,176264090,84125,P001,60,TRUE,null,72730215
11,10,2021,10/11/2021,176263980,13846,P001,1140.71,TRUE,null,19634246
11,10,2021,10/11/2021,176099399,61534,P001,224,TRUE,null,68866685
11,10,2021,10/11/2021,176098454,61534,P001,99,TRUE,null,69267286
11,10,2021,10/11/2021,176264202,61534,P001,230,TRUE,null,71287713
11,10,2021,10/11/2021,176219469,61534,P001,125.5,TRUE,null,67653607
11,10,2021,10/11/2021,176268781,61534,P001,43,TRUE,null,38205995
11,10,2021,10/11/2021,176275648,17693,P001,null,FALSE,null,75943670
11,10,2021,10/11/2021,176231826,84125,P001,128,TRUE,null,62672867
11,10,2021,10/11/2021,176106391,23108,P001,990,TRUE,null,75913693
11,10,2021,10/11/2021,176142301,37769,P007,50,TRUE,null,null
11,10,2021,10/11/2021,176126684,37769,P007,100,TRUE,null,null
11,10,2021,10/11/2021,176265446,37768,P002,null,FALSE,null,null
11,10,2021,10/11/2021,176106515,15741,P007,238.82,TRUE,null,null
11,10,2021,10/11/2021,176251995,37768,P002,601.05,TRUE,null,null
11,10,2021,10/11/2021,176278050,37769,P007,null,FALSE,null,null
11,10,2021,10/11/2021,176051848,37769,P002,null,FALSE,null,null
11,10,2021,10/11/2021,176279345,87034,P007,510.7,TRUE,null,null
11,10,2021,10/11/2021,176154235,107162,P002,null,FALSE,null,null
11,10,2021,10/11/2021,176240702,11382,P002,458,TRUE,null,null
12,10,2021,10/12/2021,176289950,25272,P001,null,FALSE,insufficient_fund,74739319
12,10,2021,10/12/2021,176494799,17420,P001,5905.58,TRUE,null,74973901
12,10,2021,10/12/2021,176298211,61534,P001,94,TRUE,null,70712853
12,10,2021,10/12/2021,176295295,61534,P001,48,TRUE,null,70912427
12,10,2021,10/12/2021,176489834,9034,P001,null,FALSE,null,73613441
12,10,2021,10/12/2021,176480495,71206,P001,10,TRUE,null,57503639
12,10,2021,10/12/2021,176364424,80188,P001,600,TRUE,null,75959231
12,10,2021,10/12/2021,176321434,61534,P001,187,TRUE,null,69685313
12,10,2021,10/12/2021,176483396,37768,P001,533.93,TRUE,null,75978086
12,10,2021,10/12/2021,176433966,71206,P001,138,TRUE,null,74022586
12,10,2021,10/12/2021,176343390,117116,P001,7990,TRUE,null,75955814
12,10,2021,10/12/2021,176440853,112842,P007,null,FALSE,null,null
12,10,2021,10/12/2021,176336595,37768,P002,1252.86,TRUE,null,null
12,10,2021,10/12/2021,176490401,16129,P007,null,FALSE,null,null
12,10,2021,10/12/2021,176435366,87034,P007,1210.7,TRUE,null,null
12,10,2021,10/12/2021,176394255,37769,P002,null,FALSE,null,null
12,10,2021,10/12/2021,176443892,26916,P005,null,FALSE,null,null
12,10,2021,10/12/2021,176416419,89438,P002,null,FALSE,insufficient_fund,null
12,10,2021,10/12/2021,176482998,102491,P005,null,FALSE,null,null
12,10,2021,10/12/2021,176387730,13846,P007,null,FALSE,null,null
12,10,2021,10/12/2021,176288695,37769,P002,null,FALSE,insufficient_fund,null
13,10,2021,10/13/2021,176523471,84125,P001,91.88,TRUE,null,74102257
13,10,2021,10/13/2021,176634629,11382,P001,337,TRUE,null,75692489
13,10,2021,10/13/2021,176513555,105969,P001,38.25,TRUE,null,62463518
13,10,2021,10/13/2021,176628494,61534,P001,65,TRUE,null,59071888
13,10,2021,10/13/2021,176565303,61534,P001,179.25,TRUE,null,69710654
13,10,2021,10/13/2021,176637304,84125,P001,72,TRUE,null,65109536
13,10,2021,10/13/2021,176713252,61534,P001,40,TRUE,null,70447920
13,10,2021,10/13/2021,176617062,84125,P001,215,TRUE,null,73585453
13,10,2021,10/13/2021,176613025,84125,P001,102,TRUE,null,73474797
13,10,2021,10/13/2021,176552281,102714,P001,1709.86,TRUE,null,54317973
13,10,2021,10/13/2021,176681444,77664,P001,1496,TRUE,null,76010496
13,10,2021,10/13/2021,176652237,114934,P002,20,TRUE,null,null
13,10,2021,10/13/2021,176529191,19144,P005,null,FALSE,null,null
13,10,2021,10/13/2021,176563133,15741,P007,345,TRUE,null,null
13,10,2021,10/13/2021,176611291,112427,P002,100,TRUE,null,null
13,10,2021,10/13/2021,176614416,13846,P007,null,FALSE,null,null
13,10,2021,10/13/2021,176694115,11757,P007,290,TRUE,null,null
13,10,2021,10/13/2021,176707819,19144,P005,null,FALSE,null,null
13,10,2021,10/13/2021,176566488,37768,P002,82.84,TRUE,null,null
13,10,2021,10/13/2021,176513037,114934,P005,60,TRUE,null,null
13,10,2021,10/13/2021,176643946,13846,P007,844.29,TRUE,null,null
14,10,2021,10/14/2021,176915333,61534,P001,248,TRUE,null,74418577
14,10,2021,10/14/2021,176839337,84125,P001,180,TRUE,null,69316233
14,10,2021,10/14/2021,176858514,61534,P001,165.5,TRUE,null,68984228
14,10,2021,10/14/2021,176803360,84125,P001,90,TRUE,null,74846435
14,10,2021,10/14/2021,176804728,61534,P001,188,TRUE,null,26190600
14,10,2021,10/14/2021,176850916,11382,P001,518,TRUE,null,75081063
14,10,2021,10/14/2021,176918078,71206,P001,279,TRUE,null,45173225
14,10,2021,10/14/2021,176929817,61534,P001,45,TRUE,null,39374602
14,10,2021,10/14/2021,176782836,61534,P001,243,TRUE,null,58668262
14,10,2021,10/14/2021,176767923,37768,P001,974.23,TRUE,null,59217446
14,10,2021,10/14/2021,176727934,293,P001,499,TRUE,null,70218967
14,10,2021,10/14/2021,176748300,87034,P007,1210.7,TRUE,null,null
14,10,2021,10/14/2021,176922139,37768,P002,null,FALSE,insufficient_fund,null
14,10,2021,10/14/2021,176926030,37769,P007,null,FALSE,null,null
14,10,2021,10/14/2021,176825494,13846,P007,null,FALSE,null,null
14,10,2021,10/14/2021,176940617,16129,P007,null,FALSE,null,null
14,10,2021,10/14/2021,176904364,37769,P002,null,FALSE,insufficient_fund,null
14,10,2021,10/14/2021,176844975,56307,P007,200,TRUE,null,null
14,10,2021,10/14/2021,176782862,16129,P007,null,FALSE,null,null
14,10,2021,10/14/2021,176730752,16129,P007,null,FALSE,null,null
14,10,2021,10/14/2021,176785792,13846,P007,2561.03,TRUE,null,null
15,10,2021,10/15/2021,177127444,84125,P001,391.75,TRUE,null,76047529
15,10,2021,10/15/2021,177156800,25272,P001,1009.32,TRUE,null,61524699
15,10,2021,10/15/2021,176977381,43682,P001,null,FALSE,payment_rejected,48052446
15,10,2021,10/15/2021,177042926,84125,P001,130,TRUE,null,71532106
15,10,2021,10/15/2021,177034286,65025,P001,null,FALSE,payment_rejected,76069703
15,10,2021,10/15/2021,177038700,84125,P001,70,TRUE,null,71503244
15,10,2021,10/15/2021,177165598,61534,P001,76,TRUE,null,53809882
15,10,2021,10/15/2021,177124919,84125,P001,70,TRUE,null,72182698
15,10,2021,10/15/2021,176955316,25272,P001,null,FALSE,payment_rejected,53107301
15,10,2021,10/15/2021,177096130,61534,P001,179,TRUE,null,63846975
15,10,2021,10/15/2021,177171690,13846,P001,200,TRUE,null,53959841
15,10,2021,10/15/2021,176996267,13846,P007,null,FALSE,null,null
15,10,2021,10/15/2021,177075500,19144,P005,null,FALSE,null,null
15,10,2021,10/15/2021,177080084,87034,P007,null,FALSE,null,null
15,10,2021,10/15/2021,177076910,16129,P007,100,TRUE,null,null
15,10,2021,10/15/2021,177027019,16129,P007,null,FALSE,null,null
15,10,2021,10/15/2021,176997895,37769,P002,null,FALSE,null,null
15,10,2021,10/15/2021,177146968,109130,P007,100,TRUE,null,null
15,10,2021,10/15/2021,176956071,13846,P007,null,FALSE,null,null
15,10,2021,10/15/2021,177171105,105689,P007,650.56,TRUE,null,null
15,10,2021,10/15/2021,176957721,13846,P007,null,FALSE,null,null
16,10,2021,10/16/2021,177331916,105969,P001,201.5,TRUE,null,65677904
16,10,2021,10/16/2021,177200803,84125,P001,342.5,TRUE,null,74380188
16,10,2021,10/16/2021,177219621,61534,P001,99,TRUE,null,63515460
16,10,2021,10/16/2021,177202753,61534,P001,99,TRUE,null,70349870
16,10,2021,10/16/2021,177217113,84125,P001,90,TRUE,null,74778250
16,10,2021,10/16/2021,177300674,84125,P001,115,TRUE,null,75938596
16,10,2021,10/16/2021,177240639,86489,P001,1754.93,TRUE,null,53921286
16,10,2021,10/16/2021,177366731,72814,P001,4847.5,TRUE,null,76121395
16,10,2021,10/16/2021,177199743,37768,P001,750.61,TRUE,null,50187522
16,10,2021,10/16/2021,177378779,105969,P001,10,TRUE,null,53707828
16,10,2021,10/16/2021,177343166,13846,P001,5990,TRUE,null,53959841
16,10,2021,10/16/2021,177188108,16129,P007,null,FALSE,null,null
16,10,2021,10/16/2021,177194135,13846,P007,null,FALSE,null,null
16,10,2021,10/16/2021,177225487,19144,P005,null,FALSE,null,null
16,10,2021,10/16/2021,177321132,114365,P007,null,FALSE,null,null
16,10,2021,10/16/2021,177322935,11382,P002,null,FALSE,null,null
16,10,2021,10/16/2021,177234333,13846,P007,220.42,TRUE,null,null
16,10,2021,10/16/2021,177299516,43651,P007,2525,TRUE,null,null
16,10,2021,10/16/2021,177271009,13846,P007,426.93,TRUE,null,null
16,10,2021,10/16/2021,177211721,108400,P002,150,TRUE,null,null
16,10,2021,10/16/2021,177208328,13846,P007,480.43,TRUE,null,null
17,10,2021,10/17/2021,177504340,84125,P001,100,TRUE,null,73750085
17,10,2021,10/17/2021,177573327,84125,P001,320,TRUE,null,73782099
17,10,2021,10/17/2021,177543516,61534,P001,268.5,TRUE,null,70018090
17,10,2021,10/17/2021,177431079,61534,P001,85,TRUE,null,22190477
17,10,2021,10/17/2021,177581158,84125,P001,170,TRUE,null,72662867
17,10,2021,10/17/2021,177611677,61534,P001,120,TRUE,null,70922458
17,10,2021,10/17/2021,177515652,84125,P001,139,TRUE,null,75646928
17,10,2021,10/17/2021,177408360,25272,P001,null,FALSE,insufficient_fund,76047850
17,10,2021,10/17/2021,177451962,84125,P001,298.36,TRUE,null,73221090
17,10,2021,10/17/2021,177400556,17420,P001,1708.23,TRUE,null,59158603
17,10,2021,10/17/2021,177526196,105348,P001,30900,TRUE,null,76147413
17,10,2021,10/17/2021,177612330,16129,P007,null,FALSE,null,null
17,10,2021,10/17/2021,177432400,16129,P007,null,FALSE,null,null
17,10,2021,10/17/2021,177404369,37769,P002,null,FALSE,invalid_account,null
17,10,2021,10/17/2021,177440389,13846,P007,1067.86,TRUE,null,null
17,10,2021,10/17/2021,177565493,117733,P007,100,TRUE,null,null
17,10,2021,10/17/2021,177623940,114934,P010,40,TRUE,null,null
17,10,2021,10/17/2021,177613014,16129,P007,null,FALSE,null,null
17,10,2021,10/17/2021,177505707,15741,P007,575.66,TRUE,null,null
17,10,2021,10/17/2021,177510513,114934,P007,null,FALSE,null,null
17,10,2021,10/17/2021,177565497,16129,P007,null,FALSE,null,null
18,10,2021,10/18/2021,177767926,11382,P001,877,TRUE,null,50325375
18,10,2021,10/18/2021,177682900,61534,P001,120,TRUE,null,53258969
18,10,2021,10/18/2021,177831657,84125,P001,90,TRUE,null,71943833
18,10,2021,10/18/2021,177658345,37768,P001,null,FALSE,payment_rejected,31075454
18,10,2021,10/18/2021,177813840,84125,P001,240.92,TRUE,null,71471438
18,10,2021,10/18/2021,177781656,61534,P001,116,TRUE,null,63793301
18,10,2021,10/18/2021,177823643,71214,P001,1000,TRUE,null,75525670
18,10,2021,10/18/2021,177639898,25272,P001,null,FALSE,stolen_or_lost_card,54764821
18,10,2021,10/18/2021,177632034,25272,P001,2248.86,TRUE,null,64917560
18,10,2021,10/18/2021,177823182,17693,P001,null,FALSE,payment_rejected,76194658
18,10,2021,10/18/2021,177754869,65148,P001,5000,TRUE,null,76183394
18,10,2021,10/18/2021,177783791,37769,P002,null,FALSE,insufficient_fund,null
18,10,2021,10/18/2021,177734869,9352,P007,null,FALSE,null,null
18,10,2021,10/18/2021,177629674,37769,P002,null,FALSE,insufficient_fund,null
18,10,2021,10/18/2021,177814223,13846,P007,null,FALSE,null,null
18,10,2021,10/18/2021,177691671,37769,P007,128.4,TRUE,null,null
18,10,2021,10/18/2021,177684158,9352,P007,704.2,TRUE,null,null
18,10,2021,10/18/2021,177677426,37768,P002,62.12,TRUE,null,null
18,10,2021,10/18/2021,177777751,77202,P007,50,TRUE,null,null
18,10,2021,10/18/2021,177688004,9352,P007,704.2,TRUE,null,null
18,10,2021,10/18/2021,177630577,110452,P002,200,TRUE,null,null
19,10,2021,10/19/2021,178062964,61534,P001,208,TRUE,null,48966672
19,10,2021,10/19/2021,178079826,61534,P001,75,TRUE,null,69521527
19,10,2021,10/19/2021,177967916,84125,P001,266,TRUE,null,66288141
